CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,BBL
50143233,PETISCO BRAZUCA,Manhattan,1802,65TH ST,,6314826603,Brazilian,2023-12-20,Violations were cited in the following area(s).,05A,"Sewage disposal system is not provided, improper, inadequate or unapproved.",Critical,24.0,N,,2025-10-17,Pre-permit (Operational) / Initial Inspection,0.0,0.0,1.0
50128307,HAVELI INDIAN RESTAURANT & LOUNGE,Queens,24801-03,UNION TPKE,,3479339656,Indian,2023-04-06,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,10.0,A,2023-04-06,2025-10-17,Pre-permit (Operational) / Initial Inspection,0.0,0.0,4.0
50134414,JACKSON DINER,Queens,3740 B,74TH ST,,7186721232,Indian,2025-08-13,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,2025-08-13,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,4.0
40837042,MALECON RESTAURANT,Bronx,55925594,BROADWAY,,7184325155,Latin American,2025-04-16,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,Not Critical,13.0,A,2025-04-16,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,2.0
50049514,BRASS RIZ & GRILL EXPRESS,Queens,227-02/08,LINDEN BLVD,,9175570106,Creole,2022-01-31,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,24.0,B,2022-01-31,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,4.0
50104966,LAMBDA LOUNGE,Manhattan,2256,ADAM CLAYTON POWELL JR BOULEVARD,,3478984898,Other,2023-04-22,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,10.0,A,2023-04-22,2025-10-17,Pre-permit (Operational) / Initial Inspection,0.0,0.0,1.0
50040217,AFRICA KINE,Manhattan,2267,ADAM CLAYTON POWELL JR BOULEVARD,,2126669400,African,2022-10-06,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 Â°F.,Critical,16.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,1.0
41304673,KEVIN'S,Brooklyn,277,VAN BRUNT AVENUE,,7185968335,American,2019-06-20,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,32.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,3.0
50136111,AER LINGUS LOUNGE TERMINAL 7 BUILDING 59,Queens,1,CENTRAL TERMINAL AREA,,7043285184,American,2025-06-17,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,7.0,A,2025-06-17,2025-10-17,Pre-permit (Operational) / Initial Inspection,0.0,0.0,4.0
50164708,Holy Cow,Queens,125,150th AVE,,9172503095,Chicken,2025-06-26,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,32.0,N,,2025-10-17,Pre-permit (Operational) / Initial Inspection,0.0,0.0,4.0
50129735,STREET VEGAN LLC,Manhattan,1802,65TH STREET TRANSVERVSE,,9172151616,,,,,,Not Applicable,,,,2025-10-17,,0.0,0.0,1.0
50110806,THE CENTURION LOUNGE,Queens,LAGUARDIA,AP HEADHOUSE,11371,7185549605,American,2023-03-23,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,2023-03-23,2025-10-17,Pre-permit (Operational) / Initial Inspection,,,
41111464,100 FUN,Brooklyn,932934,60 STREET,,6464160209,Asian/Asian Fusion,2024-12-05,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customerâ€™s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,11.0,A,2024-12-05,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,3.0
50086804,THE ROW HARLEM,Manhattan,2374,ADAM CLAYTON POWELL JR BOULEVARD,,6467679582,American,2019-02-22,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2  hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Critical,33.0,,,2025-10-17,Pre-permit (Operational) / Initial Inspection,0.0,0.0,1.0
41466245,ATLIXCO BAKERY & DELI,Staten Island,1012,ST PAULS AVE,,7183900171,Mexican,2023-05-02,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,13.0,A,2023-05-02,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,5.0
50063280,ENZO'S OF ARTHUR AVE,Bronx,,ARTHUR AVE,10458,7187334455,Italian,2025-07-15,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,31.0,C,2025-07-15,2025-10-17,Cycle Inspection / Re-inspection,,,
50142566,FOOD DANCE ITALIAN CUISINE,Manhattan,1802,E 65TH STREET,,3473004984,Other,2023-12-20,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,10.0,A,2023-12-20,2025-10-17,Pre-permit (Operational) / Initial Inspection,0.0,0.0,1.0
41414797,(PUBLIC FARE) 81st street and central park west (Delacorte Theatre),Manhattan,,CENTRAL PARK WEST,10024,6467475354,American,2019-05-21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,2019-05-21,2025-10-17,Cycle Inspection / Initial Inspection,,,
50067032,TAQUERIA ON TENTH,Manhattan,,10TH AVE,10001,2126958080,American,2024-12-04,Violations were cited in the following area(s).,10A,"Toilet facility not maintained or provided with toilet paper, waste receptacle or self-closing door.",Not Critical,18.0,,,2025-10-17,Cycle Inspection / Initial Inspection,,,
50089893,BLVD BISTRO,Manhattan,2149,FREDERICK DOUGLASS BOULEVARD,,2126786200,Soul Food,2025-03-12,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25.0,Z,2025-03-12,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,1.0
41395379,CITI FIELD STAND 114,Queens,0,126th & ROOSEVELT AVENUE,,7185958100,American,2025-09-13,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,42.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,4.0
50104703,BROOKLYN DINER,Queens,HH4L-332,TERM B LAGUARDIA RD,11371,3476478336,American,2024-05-22,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 Â°F.,Critical,12.0,A,2024-05-22,2025-10-17,Cycle Inspection / Initial Inspection,,,
50043566,ROW HOUSE,Manhattan,2128,FREDERICK DOUGLASS BOULEVARD,,2122560019,American,2022-07-28,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,34.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,1.0
50063280,ENZO'S OF ARTHUR AVE,Bronx,,ARTHUR AVE,10458,7187334455,Italian,2025-07-15,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 Â°F; smoked or processed fish held above 38 Â°F; intact raw eggs held above 45 Â°F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,31.0,C,2025-07-15,2025-10-17,Cycle Inspection / Re-inspection,,,
41548070,POPEYES,Bronx,8310,ASTORIA BOULEVARD,,7182056024,Chicken,2023-05-25,Violations were cited in the following area(s).,28-01,"Nuisance created or allowed to exist. Facility not free from unsafe, hazardous, offensive or annoying condition.",Not Critical,,,,2025-10-17,Administrative Miscellaneous / Initial Inspection,0.0,0.0,2.0
41503108,TULCINGO RESTAURANT,Queens,40364040,NATIONAL STREET,,7186398880,Mexican,2022-04-12,Violations were cited in the following area(s).,10J,Hand wash sign not posted,Not Critical,33.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,4.0
41510846,218 RESTAURANT,Manhattan,218220,GRAND STREET,,2122268039,Chinese,2023-09-27,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,60.0,,,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,1.0
41395426,CITI FIELD STAND 423,Queens,126,ROOSEVELT AVENUE,,7185958100,American,2024-09-20,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12.0,A,2024-09-20,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,4.0
50040875,EDERLE TERRACE CAFE (seasonal May-Oct),Queens,0,EDERLE TERRACE FLUSHING MEADOW CORONA PK,,9177568987,American,2023-06-27,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customerâ€™s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,6.0,A,2023-06-27,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,4.0
50158107,1 FABENE,Manhattan,2309,ADAM CLAYTON POWELL JR BOULEVARD,,3478225785,Pizza,2025-05-08,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,27.0,N,,2025-10-17,Pre-permit (Operational) / Initial Inspection,0.0,0.0,1.0
50120802,ROSA'S PIZZA,Manhattan,2210,FREDERICK DOUGLASS BOULEVARD,,9174090099,Pizza,2025-09-03,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,2025-09-03,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,1.0
40837042,MALECON RESTAURANT,Bronx,55925594,BROADWAY,,7184325155,Latin American,2025-01-09,Violations were cited in the following area(s).,02C,Hot TCS food item that has been cooked and cooled is being held for service without first being reheated to 165Âº F or above within 2 hours.,Critical,24.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,2.0
40837042,MALECON RESTAURANT,Bronx,55925594,BROADWAY,,7184325155,Latin American,2025-01-09,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,24.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,2.0
50086804,THE ROW HARLEM,Manhattan,2374,ADAM CLAYTON POWELL JR BOULEVARD,,6467679582,American,2019-02-22,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,33.0,,,2025-10-17,Pre-permit (Operational) / Initial Inspection,0.0,0.0,1.0
41203218,DA NOI II,Staten Island,138142,FINGERBOARD ROAD,,7187201650,Italian,2024-10-04,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,19.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,5.0
41109381,DOMINO'S,Manhattan,2554,ADAM CLAYTON POWELL JR BOULEVARD,,2122831100,Pizza,2022-03-09,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,21.0,B,2022-03-09,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,1.0
41606171,IHOP,Manhattan,235237,EAST   14 STREET,,2123881499,Pancakes/Waffles,2022-12-20,Violations were cited in the following area(s).,06B,"Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area.",Critical,35.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,1.0
40399922,WHITE CASTLE,Manhattan,20922094,7TH AVE,,2126663556,Hamburgers,2025-09-05,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10.0,A,2025-09-05,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,1.0
41414797,(PUBLIC FARE) 81st street and central park west (Delacorte Theatre),Manhattan,,CENTRAL PARK WEST,10024,6467475354,American,2019-05-21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9.0,A,2019-05-21,2025-10-17,Cycle Inspection / Initial Inspection,,,
50069362,TEXAS CHICKEN & BURGERS,Manhattan,2057,ADAM CLAYTON POWELL JR BOULEVARD,,6468923202,Chicken,2025-06-27,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,26.0,B,2025-06-27,2025-10-17,Cycle Inspection / Re-inspection,0.0,0.0,1.0
40536414,LA CABANA,Brooklyn,106264,FLATBUSH AVENUE,,7182870248,Latin American,2023-03-21,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,31.0,,,2025-10-17,Cycle Inspection / Initial Inspection,0.0,0.0,3.0
